연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2018-08-01,제주시,애월읍,일반유흥 주점업,남성,12,2210000
2018-08-01,제주시,애월읍,빵 및 과자류 소매업,남성,1075,17380690
2018-08-01,제주시,애월읍,서양식 음식점업,남성,6974,183733460
2018-08-01,제주시,애월읍,수산물 소매업,남성,60,3815000
2018-08-01,제주시,애월읍,슈퍼마켓,남성,5696,116049680
2018-08-01,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,남성,592,19882500
2018-08-01,제주시,애월읍,여관업,남성,2894,220843199
2018-08-01,제주시,애월읍,기타음식료품위주종합소매업,남성,13540,673697926
2018-08-01,제주시,삼도2동,전시 및 행사 대행업,여성,2,71000
2018-08-01,제주시,애월읍,일식 음식점업,남성,511,43685060
2018-08-01,제주시,애월읍,호텔업,남성,34,3585000
2018-08-01,제주시,애월읍,전시 및 행사 대행업,남성,915,20682720
2018-08-01,제주시,애월읍,중식 음식점업,남성,908,24200563
2018-08-01,제주시,애월읍,차량용 가스 충전업,남성,56,5398150
2018-08-01,제주시,애월읍,차량용 주유소 운영업,남성,14411,880746709
2018-08-01,제주시,애월읍,체인화 편의점,남성,36134,362476809
2018-08-01,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,184,3437400
2018-08-01,제주시,아라동,중식 음식점업,남성,1470,41128900
2018-08-01,제주시,애월읍,자동차 임대업,남성,185,16817780
2018-08-01,제주시,애월읍,화장품 및 방향제 소매업,남성,121,4176270
2018-08-01,제주시,애월읍,휴양콘도 운영업,남성,37,4844000
2018-08-01,제주시,애월읍,건강보조식품 소매업,여성,1,80000
2018-08-01,제주시,애월읍,골프장 운영업,여성,479,84359885
2018-08-01,제주시,애월읍,과실 및 채소 소매업,여성,278,15353800
2018-08-01,제주시,애월읍,관광 민예품 및 선물용품 소매업,여성,398,10740520
2018-08-01,제주시,애월읍,한식 음식점업,남성,20815,821002581
2018-08-01,제주시,애월읍,그외 기타 스포츠시설 운영업,여성,26,2694500
2018-08-01,제주시,도두동,차량용 주유소 운영업,남성,1784,82203561
2018-08-01,제주시,애월읍,기타 외국식 음식점업,여성,238,6775500
2018-08-01,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,여성,85,2564900
2018-08-01,제주시,애월읍,전시 및 행사 대행업,여성,770,17868950
2018-08-01,제주시,애월읍,자동차 임대업,여성,98,7597500
2018-08-01,제주시,애월읍,일식 음식점업,여성,430,31011620
2018-08-01,제주시,애월읍,일반유흥 주점업,여성,2,211000
2018-08-01,제주시,애월읍,육류 소매업,여성,315,12175990
2018-08-01,제주시,애월읍,여관업,여성,3109,194882039
2018-08-01,제주시,애월읍,슈퍼마켓,여성,3230,68070500
2018-08-01,제주시,연동,마사지업,남성,42,3958000
2018-08-01,제주시,애월읍,수산물 소매업,여성,48,6271000
2018-08-01,제주시,애월읍,서양식 음식점업,여성,8394,212207900
2018-08-01,제주시,애월읍,빵 및 과자류 소매업,여성,1248,18612140
2018-08-01,제주시,애월읍,비알콜 음료점업,여성,3368,48493000
2018-08-01,제주시,애월읍,기타음식료품위주종합소매업,여성,11369,599602818
2018-08-01,제주시,오라동,차량용 가스 충전업,여성,49,4673450
2018-08-01,제주시,애월읍,중식 음식점업,여성,408,12283100
2018-08-01,제주시,애월읍,차량용 가스 충전업,여성,55,6393630
2018-08-01,제주시,연동,기타 주점업,남성,961,241976000
2018-08-01,제주시,연동,기타 외국식 음식점업,남성,931,39774100
2018-08-01,제주시,연동,기타 대형 종합 소매업,남성,4109,105066320
2018-08-01,제주시,연동,그외 기타 종합 소매업,남성,3,1530000
2018-08-01,제주시,연동,관광 민예품 및 선물용품 소매업,남성,829,31254800
2018-08-01,제주시,연동,과실 및 채소 소매업,남성,182,11467050
2018-08-01,제주시,연동,면세점,남성,41,19841800
2018-08-01,제주시,연동,건강보조식품 소매업,남성,135,10397180
2018-08-01,제주시,애월읍,화장품 및 방향제 소매업,여성,287,7877660
2018-08-01,제주시,애월읍,호텔업,여성,12,950000
2018-08-01,제주시,애월읍,한식 음식점업,여성,14443,542636236
2018-08-01,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,258,4438600
2018-08-01,제주시,애월읍,체인화 편의점,여성,18000,175773985
2018-08-01,제주시,애월읍,차량용 주유소 운영업,여성,6032,306227439
2018-08-01,제주시,애월읍,휴양콘도 운영업,여성,23,2869000
2018-08-01,제주시,연동,비알콜 음료점업,남성,4843,55104600
2018-08-01,제주시,연동,빵 및 과자류 소매업,남성,4000,61931515
2018-08-01,제주시,연동,호텔업,남성,1848,317734567
2018-08-01,제주시,연동,슈퍼마켓,남성,20093,453018651
2018-08-01,제주시,연동,스포츠 및 레크레이션 용품 임대업,남성,1947,200148670
2018-08-01,제주시,연동,여관업,남성,3116,250440273
2018-08-01,제주시,연동,여행사업,남성,82,12639840
2018-08-01,제주시,연동,욕탕업,남성,758,11271900
2018-08-01,제주시,연동,체인화 편의점,남성,63621,554823880
2018-08-01,제주시,연동,수산물 소매업,남성,86,18075008
2018-08-01,제주시,연동,육류 소매업,남성,263,18150290
2018-08-01,제주시,연동,자동차 임대업,남성,756,61529270
2018-08-01,제주시,연동,전시 및 행사 대행업,남성,668,18364750
2018-08-01,제주시,연동,정기 항공 운송업,남성,13366,1937039241
2018-08-01,제주시,연동,중식 음식점업,남성,3376,122685530
2018-08-01,제주시,연동,차량용 가스 충전업,남성,5,590000
2018-08-01,제주시,연동,일반유흥 주점업,남성,3189,847940722
2018-08-01,제주시,연동,일식 음식점업,남성,2445,166934290
2018-08-01,제주시,연동,기타음식료품위주종합소매업,남성,33,1405980
2018-08-01,제주시,연동,차량용 주유소 운영업,남성,6294,313422541
2018-08-01,제주시,연동,수산물 소매업,여성,95,28182400
2018-08-01,제주시,연동,화장품 및 방향제 소매업,남성,1129,65363620
2018-08-01,제주시,연동,건강보조식품 소매업,여성,114,7955600
2018-08-01,제주시,연동,과실 및 채소 소매업,여성,168,9147200
2018-08-01,제주시,연동,관광 민예품 및 선물용품 소매업,여성,1144,42211500
2018-08-01,제주시,연동,그외 기타 종합 소매업,여성,9,1585000
2018-08-01,제주시,연동,한식 음식점업,남성,42308,1911965099
2018-08-01,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1599,24232810
2018-08-01,제주시,연동,기타 대형 종합 소매업,여성,4374,131771660
2018-08-01,제주시,연동,기타음식료품위주종합소매업,여성,47,1424020
2018-08-01,제주시,연동,마사지업,여성,13,1178000
2018-08-01,제주시,연동,면세점,여성,80,43008050
2018-08-01,제주시,연동,비알콜 음료점업,여성,5763,55768500
2018-08-01,제주시,연동,빵 및 과자류 소매업,여성,6031,89480050
2018-08-01,제주시,연동,기타 외국식 음식점업,여성,708,28067700
2018-08-01,제주시,연동,기타 주점업,여성,147,32460000
2018-08-01,제주시,오라동,차량용 주유소 운영업,여성,4118,178198974
2018-08-01,제주시,연동,서양식 음식점업,여성,4977,120836524
2018-08-01,제주시,연동,슈퍼마켓,여성,19142,521791070
2018-08-01,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1474,22278030
2018-08-01,제주시,연동,체인화 편의점,여성,36174,330560040
2018-08-01,제주시,연동,차량용 주유소 운영업,여성,3927,178972700
2018-08-01,제주시,연동,차량용 가스 충전업,여성,9,491940
2018-08-01,제주시,연동,중식 음식점업,여성,1960,62752725
2018-08-01,제주시,연동,정기 항공 운송업,여성,12018,1673999271
2018-08-01,제주시,연동,자동차 임대업,여성,462,34277230
2018-08-01,제주시,연동,호텔업,여성,1380,235906204
2018-08-01,제주시,연동,일식 음식점업,여성,1513,82042060
2018-08-01,제주시,연동,일반유흥 주점업,여성,1116,110723400
2018-08-01,제주시,연동,육류 소매업,여성,293,11619700
2018-08-01,제주시,연동,욕탕업,여성,558,11447000
2018-08-01,제주시,연동,여행사업,여성,97,10334230
2018-08-01,제주시,오라동,중식 음식점업,여성,18,291500
2018-08-01,제주시,연동,한식 음식점업,여성,27821,1077433549
2018-08-01,제주시,연동,여관업,여성,1524,141204884
2018-08-01,제주시,연동,화장품 및 방향제 소매업,여성,2824,82286180
2018-08-01,제주시,오라동,기타 외국식 음식점업,남성,53,693500
2018-08-01,제주시,오라동,과실 및 채소 소매업,남성,131,8939110
2018-08-01,제주시,오라동,관광 민예품 및 선물용품 소매업,남성,103,7532500
2018-08-01,제주시,오라동,그외 기타 스포츠시설 운영업,남성,2,29000
2018-08-01,제주시,오라동,그외 기타 종합 소매업,남성,1680,59191410
2018-08-01,제주시,오라동,기타 주점업,남성,35,7530000
2018-08-01,제주시,연동,전시 및 행사 대행업,여성,413,11140250
2018-08-01,제주시,오라동,스포츠 및 레크레이션 용품 임대업,남성,212,24011900
2018-08-01,제주시,오라동,빵 및 과자류 소매업,남성,362,7074900
2018-08-01,제주시,오라동,서양식 음식점업,남성,643,8531641
2018-08-01,제주시,오라동,수산물 소매업,남성,5,2485000
2018-08-01,제주시,오라동,슈퍼마켓,남성,5055,134056980
2018-08-01,제주시,오라동,골프장 운영업,남성,948,139776148
2018-08-01,제주시,오라동,기타음식료품위주종합소매업,남성,30,1288850
2018-08-01,제주시,오라동,비알콜 음료점업,남성,923,12251440
2018-08-01,제주시,오라동,여관업,남성,181,10266000
2018-08-01,제주시,오라동,그외 기타 스포츠시설 운영업,여성,2,264000
2018-08-01,제주시,오라동,욕탕업,남성,9,57500
2018-08-01,제주시,오라동,일반유흥 주점업,남성,20,5460000
2018-08-01,제주시,오라동,일식 음식점업,남성,69,10661000
2018-08-01,제주시,오라동,자동차 임대업,남성,426,31666750
2018-08-01,제주시,오라동,중식 음식점업,남성,115,1474000
2018-08-01,제주시,오라동,차량용 가스 충전업,남성,39,1880110
2018-08-01,제주시,오라동,여행사업,남성,4,2185300
2018-08-01,제주시,오라동,육류 소매업,남성,343,26199300
2018-08-01,제주시,오라동,차량용 주유소 운영업,남성,6891,321542453
2018-08-01,제주시,오라동,화장품 및 방향제 소매업,남성,11,1537840
2018-08-01,제주시,오라동,골프장 운영업,여성,309,37208104
2018-08-01,제주시,오라동,과실 및 채소 소매업,여성,138,10615100
2018-08-01,제주시,오라동,관광 민예품 및 선물용품 소매업,여성,195,15097100
2018-08-01,제주시,오라동,그외 기타 종합 소매업,여성,1395,54978480
2018-08-01,제주시,오라동,체인화 편의점,남성,8992,74646430
2018-08-01,제주시,오라동,한식 음식점업,남성,11143,348226414
2018-08-01,제주시,연동,서양식 음식점업,남성,4682,209842251
2018-08-01,제주시,오라동,기타 외국식 음식점업,여성,25,288500
2018-08-01,제주시,오라동,기타음식료품위주종합소매업,여성,47,1617410
2018-08-01,제주시,연동,스포츠 및 레크레이션 용품 임대업,여성,2278,225653250
2018-08-01,제주시,오라동,자동차 임대업,여성,218,14163350
2018-08-01,제주시,오라동,일식 음식점업,여성,40,6014600
2018-08-01,제주시,오라동,일반유흥 주점업,여성,3,550000
2018-08-01,제주시,오라동,육류 소매업,여성,234,16982200
2018-08-01,제주시,오라동,욕탕업,여성,3,16500
2018-08-01,제주시,오라동,기타 주점업,여성,1,50000
2018-08-01,제주시,오라동,여행사업,여성,5,4770020
2018-08-01,제주시,오라동,스포츠 및 레크레이션 용품 임대업,여성,186,22780000
2018-08-01,제주시,오라동,슈퍼마켓,여성,4511,153990100
2018-08-01,제주시,오라동,수산물 소매업,여성,3,1800000
2018-08-01,제주시,오라동,서양식 음식점업,여성,916,13253085
2018-08-01,제주시,오라동,빵 및 과자류 소매업,여성,509,11641015
2018-08-01,제주시,오라동,비알콜 음료점업,여성,1011,14016040
2018-08-01,제주시,오라동,여관업,여성,50,3105300
2018-08-01,제주시,삼양동,일식 음식점업,여성,216,11065200
2018-08-01,제주시,용담2동,비알콜 음료점업,여성,10730,98741260
2018-08-01,제주시,용담1동,차량용 가스 충전업,여성,357,11363393
2018-08-01,제주시,외도동,빵 및 과자류 소매업,남성,1592,21717630
2018-08-01,제주시,외도동,여행사업,남성,3,280000
2018-08-01,제주시,외도동,여관업,남성,374,15345500
2018-08-01,제주시,외도동,스포츠 및 레크레이션 용품 임대업,남성,129,4009380
2018-08-01,제주시,외도동,슈퍼마켓,남성,9584,214937800
2018-08-01,제주시,외도동,수산물 소매업,남성,76,3788000
2018-08-01,제주시,외도동,서양식 음식점업,남성,1359,36140710
2018-08-01,제주시,외도동,비알콜 음료점업,남성,247,2883200
2018-08-01,제주시,외도동,기타음식료품위주종합소매업,여성,86,6287860
2018-08-01,제주시,외도동,기타음식료품위주종합소매업,남성,275,18887260
2018-08-01,제주시,외도동,기타 주점업,남성,56,8510000
2018-08-01,제주시,외도동,기타 외국식 음식점업,남성,536,12968300
2018-08-01,제주시,외도동,과실 및 채소 소매업,남성,21,2615600
2018-08-01,제주시,외도동,건강보조식품 소매업,남성,3,520080
2018-08-01,제주시,오라동,화장품 및 방향제 소매업,여성,20,5160500
2018-08-01,제주시,외도동,육류 소매업,남성,301,39276120
2018-08-01,제주시,외도동,일반유흥 주점업,남성,30,6774000
2018-08-01,제주시,외도동,기타 외국식 음식점업,여성,375,9119800
2018-08-01,제주시,외도동,과실 및 채소 소매업,여성,36,5469700
2018-08-01,제주시,외도동,건강보조식품 소매업,여성,4,618690
2018-08-01,제주시,외도동,화장품 및 방향제 소매업,남성,128,3956520
2018-08-01,제주시,외도동,호텔업,남성,166,17217264
2018-08-01,제주시,외도동,한식 음식점업,남성,8924,341499100
2018-08-01,제주시,외도동,비알콜 음료점업,여성,348,4509300
2018-08-01,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1941,26512480
2018-08-01,제주시,외도동,차량용 주유소 운영업,남성,2644,134453117
2018-08-01,제주시,외도동,차량용 가스 충전업,남성,592,22503838
2018-08-01,제주시,외도동,중식 음식점업,남성,762,20411200
2018-08-01,제주시,외도동,전시 및 행사 대행업,남성,2,52900
2018-08-01,제주시,외도동,자동차 임대업,남성,328,42094388
2018-08-01,제주시,외도동,일식 음식점업,남성,336,26037500
2018-08-01,제주시,외도동,체인화 편의점,남성,12395,126397790
2018-08-01,제주시,외도동,빵 및 과자류 소매업,여성,2333,28682080
2018-08-01,제주시,외도동,서양식 음식점업,여성,1468,33536830
2018-08-01,제주시,용담1동,과실 및 채소 소매업,남성,196,10749350
2018-08-01,제주시,외도동,슈퍼마켓,여성,8919,220509850
2018-08-01,제주시,외도동,스포츠 및 레크레이션 용품 임대업,여성,63,1637900
2018-08-01,제주시,외도동,여관업,여성,305,12897934
2018-08-01,제주시,외도동,육류 소매업,여성,323,78348190
2018-08-01,제주시,외도동,일반유흥 주점업,여성,5,768000
2018-08-01,제주시,외도동,호텔업,여성,244,14342049
2018-08-01,제주시,외도동,수산물 소매업,여성,82,3961000
2018-08-01,제주시,외도동,일식 음식점업,여성,220,16951700
2018-08-01,제주시,외도동,중식 음식점업,여성,458,12564000
2018-08-01,제주시,외도동,차량용 가스 충전업,여성,295,13846106
2018-08-01,제주시,외도동,차량용 주유소 운영업,여성,1523,71441376
2018-08-01,제주시,외도동,체인화 편의점,여성,6987,73027530
2018-08-01,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1954,24315020
2018-08-01,제주시,외도동,자동차 임대업,여성,214,30555390
2018-08-01,제주시,외도동,전시 및 행사 대행업,여성,10,1947000
2018-08-01,제주시,외도동,기타 주점업,여성,6,1480000
2018-08-01,제주시,외도동,한식 음식점업,여성,5343,178439755
2018-08-01,제주시,용담1동,육류 소매업,남성,802,55001390
2018-08-01,제주시,용담1동,그외 기타 종합 소매업,남성,1,15000
2018-08-01,제주시,용담1동,기타 수상오락 서비스업,남성,16,2877000
2018-08-01,제주시,용담1동,기타 외국식 음식점업,남성,35,2310000
2018-08-01,제주시,용담1동,기타 주점업,남성,193,31790000
2018-08-01,제주시,용담1동,기타음식료품위주종합소매업,남성,13,236100
2018-08-01,제주시,용담1동,건강보조식품 소매업,남성,1,200000
2018-08-01,제주시,외도동,화장품 및 방향제 소매업,여성,436,10207170
2018-08-01,제주시,용담1동,비알콜 음료점업,남성,8,80000
2018-08-01,제주시,용담1동,수산물 소매업,남성,59,4940500
2018-08-01,제주시,용담1동,슈퍼마켓,남성,1491,17435970
2018-08-01,제주시,용담1동,스포츠 및 레크레이션 용품 임대업,남성,72,6607000
2018-08-01,제주시,용담1동,여관업,남성,82,5187000
2018-08-01,제주시,용담1동,여행사업,남성,6,2410000
2018-08-01,제주시,용담1동,빵 및 과자류 소매업,남성,184,3872800
2018-08-01,제주시,용담1동,서양식 음식점업,남성,176,4064500
2018-08-01,제주시,오라동,한식 음식점업,여성,6536,201637450
2018-08-01,제주시,용담1동,욕탕업,남성,10,65000
2018-08-01,제주시,오라동,체인화 편의점,여성,3562,29512520
2018-08-01,제주시,용담1동,화장품 및 방향제 소매업,남성,16,2115000
2018-08-01,제주시,용담1동,기타 주점업,여성,30,5210000
2018-08-01,제주시,용담1동,기타 외국식 음식점업,여성,12,501000
2018-08-01,제주시,용담1동,기타 수상오락 서비스업,여성,1,220000
2018-08-01,제주시,용담1동,그외 기타 종합 소매업,여성,1,700000
2018-08-01,제주시,용담1동,관광 민예품 및 선물용품 소매업,여성,4,600000
2018-08-01,제주시,용담1동,과실 및 채소 소매업,여성,237,13247200
2018-08-01,제주시,용담1동,호텔업,남성,31,8833000
2018-08-01,제주시,용담1동,차량용 주유소 운영업,여성,1081,48648412
2018-08-01,제주시,용담1동,한식 음식점업,남성,3383,168300600
2018-08-01,제주시,용담1동,체인화 편의점,남성,4383,38720900
2018-08-01,제주시,용담1동,차량용 주유소 운영업,남성,1649,71484854
2018-08-01,제주시,용담1동,차량용 가스 충전업,남성,785,25843354
2018-08-01,제주시,용담1동,중식 음식점업,남성,299,7046500
2018-08-01,제주시,용담1동,자동차 임대업,남성,341,11923870
2018-08-01,제주시,용담1동,기타음식료품위주종합소매업,여성,13,284300
2018-08-01,제주시,용담1동,비알콜 음료점업,여성,5,30000
2018-08-01,제주시,용담1동,중식 음식점업,여성,156,3913500
2018-08-01,제주시,용담1동,전시 및 행사 대행업,여성,1,80000
2018-08-01,제주시,용담1동,자동차 임대업,여성,178,8391220
2018-08-01,제주시,용담1동,일식 음식점업,여성,84,12218000
2018-08-01,제주시,용담1동,일반유흥 주점업,여성,4,2800000
2018-08-01,제주시,용담1동,육류 소매업,여성,533,32785000
2018-08-01,제주시,용담1동,체인화 편의점,여성,2008,16603700
2018-08-01,제주시,용담1동,욕탕업,여성,5,105000
2018-08-01,제주시,용담1동,여관업,여성,32,2005000
2018-08-01,제주시,용담1동,스포츠 및 레크레이션 용품 임대업,여성,11,717000
2018-08-01,제주시,용담1동,슈퍼마켓,여성,696,9230805
2018-08-01,제주시,용담1동,수산물 소매업,여성,45,3126500
2018-08-01,제주시,용담1동,서양식 음식점업,여성,169,2808500
2018-08-01,제주시,용담1동,빵 및 과자류 소매업,여성,218,4369900
2018-08-01,제주시,용담1동,여행사업,여성,3,1510000
2018-08-01,제주시,용담1동,한식 음식점업,여성,1790,86430900
2018-08-01,제주시,용담1동,호텔업,여성,10,930500
2018-08-01,제주시,용담2동,자동차 임대업,남성,5490,630627953
2018-08-01,제주시,용담2동,건강보조식품 소매업,남성,3,135000
2018-08-01,제주시,용담2동,과실 및 채소 소매업,남성,1060,47257990
2018-08-01,제주시,용담2동,관광 민예품 및 선물용품 소매업,남성,5994,196589000
2018-08-01,제주시,용담2동,그외 기타 종합 소매업,남성,1,20000
2018-08-01,제주시,용담2동,기타 외국식 음식점업,남성,53,2295000
2018-08-01,제주시,용담2동,욕탕업,남성,784,9887500
2018-08-01,제주시,용담1동,화장품 및 방향제 소매업,여성,3,309000
2018-08-01,제주시,용담2동,면세점,남성,45441,4669438358
2018-08-01,제주시,용담2동,서양식 음식점업,남성,2026,48894500
2018-08-01,제주시,용담2동,수산물 소매업,남성,376,33038550
2018-08-01,제주시,용담2동,슈퍼마켓,남성,8286,150410290
2018-08-01,제주시,용담2동,스포츠 및 레크레이션 용품 임대업,남성,208,12906000
2018-08-01,제주시,용담2동,여관업,남성,230,22720088
2018-08-01,제주시,용담2동,비알콜 음료점업,남성,9897,94686900
2018-08-01,제주시,용담2동,빵 및 과자류 소매업,남성,1948,22866160
2018-08-01,제주시,용담1동,일반유흥 주점업,남성,98,36390000
2018-08-01,제주시,용담2동,여행사업,남성,374,25733360
2018-08-01,제주시,용담1동,일식 음식점업,남성,144,22227000
2018-08-01,제주시,용담2동,중식 음식점업,남성,563,14170000
2018-08-01,제주시,용담2동,차량용 주유소 운영업,남성,7171,321090039
2018-08-01,제주시,용담2동,체인화 편의점,남성,32098,217616570
2018-08-01,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,8703,92021200
2018-08-01,제주시,용담2동,한식 음식점업,남성,18351,624341770
2018-08-01,제주시,용담2동,일식 음식점업,남성,735,53637450
2018-08-01,제주시,용담2동,육류 소매업,남성,320,11839150
2018-08-01,제주시,용담2동,화장품 및 방향제 소매업,남성,14,663700
2018-08-01,제주시,용담2동,관광 민예품 및 선물용품 소매업,여성,6556,203220800
2018-08-01,제주시,용담2동,그외 기타 종합 소매업,여성,3,50000
2018-08-01,제주시,용담2동,기타 외국식 음식점업,여성,40,1456000
2018-08-01,제주시,용담2동,면세점,여성,38090,4259566510
2018-08-01,제주시,애월읍,기타 주점업,여성,3,310000
2018-08-01,제주시,용담2동,건강보조식품 소매업,여성,3,175000
2018-08-01,제주시,용담2동,과실 및 채소 소매업,여성,1086,40094350
2018-08-01,제주시,용담2동,서양식 음식점업,여성,2119,49954720
2018-08-01,제주시,일도2동,여관업,남성,187,9393000
2018-08-01,제주시,용담2동,슈퍼마켓,여성,6077,123532680
2018-08-01,제주시,용담2동,중식 음식점업,여성,247,6751500
2018-08-01,제주시,우도면,과실 및 채소 소매업,남성,514,8797122
2018-08-01,제주시,용담2동,화장품 및 방향제 소매업,여성,51,9755200
2018-08-01,제주시,용담2동,한식 음식점업,여성,14117,426639383
2018-08-01,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,7427,74062950
2018-08-01,제주시,용담2동,체인화 편의점,여성,25874,189312780
2018-08-01,제주시,용담2동,차량용 주유소 운영업,여성,4005,156956180
2018-08-01,제주시,용담2동,자동차 임대업,여성,2917,322810786
2018-08-01,제주시,우도면,차량용 주유소 운영업,남성,237,11577364
2018-08-01,제주시,용담2동,일식 음식점업,여성,527,33821800
2018-08-01,제주시,용담2동,육류 소매업,여성,342,24975640
2018-08-01,제주시,용담2동,욕탕업,여성,424,6721800
2018-08-01,제주시,용담2동,여행사업,여성,180,9609000
2018-08-01,제주시,용담2동,여관업,여성,176,16179472
2018-08-01,제주시,용담2동,스포츠 및 레크레이션 용품 임대업,여성,40,1390200
2018-08-01,제주시,우도면,그외 기타 분류안된 오락관련 서비스업,남성,1,35000
2018-08-01,제주시,우도면,기타 주점업,남성,21,3370000
2018-08-01,제주시,우도면,중식 음식점업,남성,146,5513000
2018-08-01,제주시,우도면,자동차 임대업,남성,309,10103000
2018-08-01,제주시,우도면,일식 음식점업,남성,55,4007000
2018-08-01,제주시,우도면,육류 소매업,남성,34,1250400
2018-08-01,제주시,우도면,여행사업,남성,471,8602000
2018-08-01,제주시,우도면,여관업,남성,164,3403100
2018-08-01,제주시,우도면,체인화 편의점,남성,2394,19443480
2018-08-01,제주시,우도면,스포츠 및 레크레이션 용품 임대업,남성,490,21394100
2018-08-01,제주시,우도면,수산물 소매업,남성,13,513000
2018-08-01,제주시,우도면,서양식 음식점업,남성,1218,19176200
2018-08-01,제주시,우도면,빵 및 과자류 소매업,남성,600,9623400
2018-08-01,제주시,우도면,비알콜 음료점업,남성,1093,20538540
2018-08-01,제주시,우도면,내항 여객 운송업,남성,6320,168652100
2018-08-01,제주시,우도면,기타음식료품위주종합소매업,남성,579,13898010
2018-08-01,제주시,우도면,슈퍼마켓,남성,896,17458680
2018-08-01,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,746,8173300
2018-08-01,제주시,우도면,한식 음식점업,남성,4147,136040440
2018-08-01,제주시,우도면,체인화 편의점,여성,1735,12088740
2018-08-01,제주시,우도면,기타 주점업,여성,8,1020000
2018-08-01,제주시,우도면,기타음식료품위주종합소매업,여성,382,8684570
2018-08-01,제주시,우도면,내항 여객 운송업,여성,5399,140039000
2018-08-01,제주시,우도면,비알콜 음료점업,여성,1289,22200850
2018-08-01,제주시,우도면,빵 및 과자류 소매업,여성,587,9460300
2018-08-01,제주시,우도면,중식 음식점업,여성,72,2552000
2018-08-01,제주시,우도면,과실 및 채소 소매업,여성,567,10191600
2018-08-01,제주시,우도면,서양식 음식점업,여성,1514,23210950
2018-08-01,제주시,우도면,스포츠 및 레크레이션 용품 임대업,여성,318,13544000
2018-08-01,제주시,우도면,여관업,여성,188,3400000
2018-08-01,제주시,우도면,여행사업,여성,556,9765000
2018-08-01,제주시,우도면,육류 소매업,여성,25,1070300
2018-08-01,제주시,우도면,일식 음식점업,여성,27,1168000
2018-08-01,제주시,우도면,수산물 소매업,여성,8,779000
2018-08-01,제주시,우도면,슈퍼마켓,여성,640,11064070
2018-08-01,제주시,우도면,차량용 가스 충전업,남성,7,430000
2018-08-01,제주시,우도면,자동차 임대업,여성,193,5927000
2018-08-01,제주시,이도1동,슈퍼마켓,남성,4042,73578510
2018-08-01,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,685,7533900
2018-08-01,제주시,우도면,한식 음식점업,여성,4013,117842350
2018-08-01,제주시,이도1동,건강보조식품 소매업,남성,50,7173200
2018-08-01,제주시,이도1동,과실 및 채소 소매업,남성,1242,77239597
2018-08-01,제주시,이도1동,관광 민예품 및 선물용품 소매업,남성,46,1648000
2018-08-01,제주시,우도면,차량용 주유소 운영업,여성,55,2525104
2018-08-01,제주시,우도면,차량용 가스 충전업,여성,2,300000
2018-08-01,제주시,이도1동,그외 기타 종합 소매업,남성,315,104259200
2018-08-01,제주시,이도1동,기타 주점업,남성,231,46605000
2018-08-01,제주시,이도1동,기타음식료품위주종합소매업,남성,17,432100
2018-08-01,제주시,이도1동,비알콜 음료점업,남성,720,7499250
2018-08-01,제주시,이도1동,빵 및 과자류 소매업,남성,965,13601620
2018-08-01,제주시,이도1동,서양식 음식점업,남성,416,16628940
2018-08-01,제주시,이도1동,기타 수상오락 서비스업,남성,15,328000
2018-08-01,제주시,이도1동,기타 외국식 음식점업,남성,138,3784500
2018-08-01,제주시,일도2동,욕탕업,남성,29,224000
2018-08-01,제주시,이도1동,수산물 소매업,남성,2025,126179000
2018-08-01,제주시,이도2동,한식 음식점업,남성,45134,1761225522
2018-08-01,제주시,이도1동,체인화 편의점,남성,7709,61980760
2018-08-01,제주시,이도1동,과실 및 채소 소매업,여성,1416,66544133
2018-08-01,제주시,이도1동,건강보조식품 소매업,여성,56,11291100
2018-08-01,제주시,이도1동,화장품 및 방향제 소매업,남성,146,8101790
2018-08-01,제주시,이도1동,호텔업,남성,519,63359745
2018-08-01,제주시,이도1동,한식 음식점업,남성,6219,205694076
2018-08-01,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,321,4210400
2018-08-01,제주시,이도1동,차량용 주유소 운영업,남성,516,21681885
2018-08-01,제주시,이도1동,전시 및 행사 대행업,여성,13,583000
2018-08-01,제주시,이도1동,중식 음식점업,남성,462,8724500
2018-08-01,제주시,이도1동,전시 및 행사 대행업,남성,4,92400
2018-08-01,제주시,이도1동,일식 음식점업,남성,466,16906000
2018-08-01,제주시,이도1동,일반유흥 주점업,남성,432,143064000
2018-08-01,제주시,이도1동,육류 소매업,남성,564,20520700
2018-08-01,제주시,이도1동,욕탕업,남성,7,162000
