시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액
제주도,서귀포시,도심,유흥,제주도민,60대이상,남,2017-07,265,369,51370500
제주도,서귀포시,도심,유흥,제주도민,50대,여,2017-07,191,230,19050100
제주도,서귀포시,도심,유흥,제주도민,50대,남,2017-07,832,1244,182193240
제주도,서귀포시,도심,유흥,제주도민,40대,여,2017-07,302,385,28660300
제주도,서귀포시,도심,유흥,제주도민,40대,남,2017-07,1129,1661,301527400
제주도,서귀포시,도심,유흥,제주도민,30대,여,2017-07,237,274,16624600
제주도,서귀포시,도심,유흥,제주도민,30대,남,2017-07,604,871,108635200
제주도,서귀포시,도심,유흥,제주도민,20대,여,2017-07,301,443,17177900
제주도,서귀포시,도심,유흥,제주도민,20대,남,2017-07,504,806,43275500
제주도,서귀포시,도심,유흥,제주도민,20 미만,여,2017-07,6,9,1605500
제주도,서귀포시,도심,유흥,내국인관광객,60대이상,여,2017-07,32,44,7556900
제주도,서귀포시,도심,유흥,내국인관광객,60대이상,남,2017-07,53,71,11957800
제주도,서귀포시,도심,유흥,내국인관광객,50대,여,2017-07,71,83,6626200
제주도,서귀포시,도심,유흥,내국인관광객,50대,남,2017-07,293,394,65866400
제주도,서귀포시,도심,유흥,내국인관광객,40대,여,2017-07,69,88,7427700
제주도,서귀포시,도심,유흥,내국인관광객,40대,남,2017-07,376,534,81808900
제주도,서귀포시,도심,유흥,내국인관광객,30대,여,2017-07,153,185,9563500
제주도,서귀포시,도심,유흥,내국인관광객,30대,남,2017-07,414,569,52628500
제주도,서귀포시,도심,유흥,내국인관광객,20대,여,2017-07,274,372,12303300
제주도,서귀포시,도심,유흥,내국인관광객,20대,남,2017-07,444,670,24392000
제주도,서귀포시,도심,식음료,제주도민,60대이상,여,2017-07,2156,3335,120866780
제주도,서귀포시,도심,식음료,제주도민,60대이상,남,2017-07,4223,7352,313258785
제주도,서귀포시,도심,식음료,제주도민,50대,여,2017-07,5035,8667,276793560
제주도,서귀포시,도심,식음료,제주도민,50대,남,2017-07,7660,14687,603733362
제주도,서귀포시,도심,식음료,제주도민,40대,여,2017-07,7114,13382,359077490
제주도,서귀포시,도심,식음료,제주도민,40대,남,2017-07,9682,19227,687985851
제주도,서귀포시,도심,식음료,제주도민,30대,여,2017-07,6356,11809,265392104
제주도,서귀포시,도심,식음료,제주도민,30대,남,2017-07,7034,13199,387506429
제주도,서귀포시,도심,식음료,제주도민,20대,여,2017-07,3978,7177,133736310
제주도,서귀포시,도심,식음료,제주도민,20대,남,2017-07,3671,6535,152591357
제주도,서귀포시,도심,식음료,제주도민,20 미만,여,2017-07,304,528,7052050
제주도,서귀포시,도심,식음료,제주도민,20 미만,남,2017-07,198,298,4712880
제주도,서귀포시,도심,식음료,내국인관광객,60대이상,여,2017-07,1850,2551,111899950
제주도,서귀포시,도심,식음료,내국인관광객,60대이상,남,2017-07,3107,4774,223850529
제주도,서귀포시,도심,식음료,내국인관광객,50대,여,2017-07,4411,5983,245988080
제주도,서귀포시,도심,식음료,내국인관광객,50대,남,2017-07,7542,11201,496407899
제주도,서귀포시,도심,식음료,내국인관광객,40대,여,2017-07,7660,10592,413994690
제주도,서귀포시,도심,식음료,내국인관광객,40대,남,2017-07,11792,17750,753925266
제주도,서귀포시,도심,식음료,내국인관광객,30대,여,2017-07,11748,15665,528190153
제주도,서귀포시,도심,식음료,내국인관광객,30대,남,2017-07,13899,19408,685449585
제주도,서귀포시,도심,식음료,내국인관광객,20대,여,2017-07,11432,15233,403275640
제주도,서귀포시,도심,식음료,내국인관광객,20대,남,2017-07,9127,12439,345073350
제주도,서귀포시,도심,식음료,내국인관광객,20 미만,여,2017-07,133,202,3924580
제주도,서귀포시,도심,식음료,내국인관광객,20 미만,남,2017-07,132,176,3331550
제주도,서귀포시,도심,숙박,제주도민,60대이상,여,2017-07,64,91,11785941
제주도,서귀포시,도심,숙박,제주도민,60대이상,남,2017-07,95,163,23080518
제주도,서귀포시,도심,숙박,제주도민,50대,여,2017-07,121,155,13028958
제주도,서귀포시,도심,숙박,제주도민,50대,남,2017-07,231,350,31975353
제주도,서귀포시,도심,숙박,제주도민,40대,여,2017-07,249,427,32409963
제주도,서귀포시,도심,숙박,제주도민,40대,남,2017-07,454,712,72506302
제주도,서귀포시,도심,숙박,제주도민,30대,여,2017-07,308,465,39162253
제주도,서귀포시,도심,숙박,제주도민,30대,남,2017-07,338,464,40292708
제주도,서귀포시,도심,숙박,제주도민,20대,여,2017-07,125,162,11152903
제주도,서귀포시,도심,숙박,제주도민,20대,남,2017-07,154,206,14167245
제주도,서귀포시,도심,숙박,내국인관광객,60대이상,여,2017-07,197,281,53799863
제주도,서귀포시,도심,숙박,내국인관광객,60대이상,남,2017-07,432,630,166335186
제주도,서귀포시,도심,숙박,내국인관광객,50대,여,2017-07,473,623,101829391
제주도,서귀포시,도심,숙박,내국인관광객,50대,남,2017-07,904,1216,216306899
제주도,서귀포시,도심,숙박,내국인관광객,40대,여,2017-07,1254,1812,281509141
제주도,서귀포시,도심,숙박,내국인관광객,40대,남,2017-07,1939,2861,452945005
제주도,서귀포시,도심,숙박,내국인관광객,30대,여,2017-07,1893,2756,360012115
제주도,서귀포시,도심,숙박,내국인관광객,30대,남,2017-07,2097,3104,429803753
제주도,서귀포시,도심,숙박,내국인관광객,20대,여,2017-07,1359,1643,146122557
제주도,서귀포시,도심,숙박,내국인관광객,20대,남,2017-07,951,1216,113620080
제주도,서귀포시,도심,숙박,내국인관광객,20 미만,남,2017-07,17,26,688638
제주도,서귀포시,도심,쇼핑,제주도민,60대이상,여,2017-07,2681,8377,302175588
제주도,서귀포시,도심,쇼핑,제주도민,60대이상,남,2017-07,3816,11467,352768730
제주도,서귀포시,도심,쇼핑,제주도민,50대,여,2017-07,5296,17479,567696940
제주도,서귀포시,도심,쇼핑,제주도민,50대,남,2017-07,6550,21770,537981292
제주도,서귀포시,도심,쇼핑,제주도민,40대,여,2017-07,7023,22751,628771200
제주도,서귀포시,도심,쇼핑,제주도민,40대,남,2017-07,10143,34307,714254540
제주도,서귀포시,도심,쇼핑,제주도민,30대,여,2017-07,6246,18248,432840799
제주도,서귀포시,도심,쇼핑,제주도민,30대,남,2017-07,8084,25176,421583064
제주도,서귀포시,도심,쇼핑,제주도민,20대,여,2017-07,3849,10539,137887590
제주도,서귀포시,도심,쇼핑,제주도민,20대,남,2017-07,4788,15377,148318330
제주도,서귀포시,도심,쇼핑,제주도민,20 미만,여,2017-07,353,879,5968590
제주도,서귀포시,도심,쇼핑,제주도민,20 미만,남,2017-07,328,877,4340790
제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,여,2017-07,1527,3390,111057120
제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,남,2017-07,2282,5095,139154300
제주도,서귀포시,도심,쇼핑,내국인관광객,50대,여,2017-07,3421,6692,187238480
제주도,서귀포시,도심,쇼핑,내국인관광객,50대,남,2017-07,6174,14739,312871230
제주도,서귀포시,도심,쇼핑,내국인관광객,40대,여,2017-07,6285,11394,306601868
제주도,서귀포시,도심,쇼핑,내국인관광객,40대,남,2017-07,10821,23790,487582973
제주도,서귀포시,도심,쇼핑,내국인관광객,30대,여,2017-07,9269,15445,325199744
제주도,서귀포시,도심,쇼핑,내국인관광객,30대,남,2017-07,12793,24996,447207320
제주도,서귀포시,도심,쇼핑,내국인관광객,20대,여,2017-07,9479,16417,232666230
제주도,서귀포시,도심,쇼핑,내국인관광객,20대,남,2017-07,10027,21365,243888514
제주도,서귀포시,도심,쇼핑,내국인관광객,20 미만,여,2017-07,125,245,2583070
제주도,서귀포시,도심,쇼핑,내국인관광객,20 미만,남,2017-07,276,591,4178190
제주도,서귀포시,도심,소매,제주도민,60대이상,여,2017-07,1300,2141,200100398
제주도,서귀포시,도심,소매,제주도민,60대이상,남,2017-07,1232,1843,190720800
제주도,서귀포시,도심,소매,제주도민,50대,여,2017-07,2413,3958,354988496
제주도,서귀포시,도심,소매,제주도민,50대,남,2017-07,1964,2966,281262930
제주도,서귀포시,도심,소매,제주도민,40대,여,2017-07,2608,4059,234416674
제주도,서귀포시,도심,소매,제주도민,40대,남,2017-07,2279,3530,241756150
제주도,서귀포시,도심,소매,제주도민,30대,여,2017-07,1948,2874,124921505
제주도,서귀포시,도심,소매,제주도민,30대,남,2017-07,1366,1980,108581620
제주도,서귀포시,도심,소매,제주도민,20대,여,2017-07,1035,1508,40890650
제주도,서귀포시,도심,소매,제주도민,20대,남,2017-07,651,867,33881260
제주도,서귀포시,도심,소매,제주도민,20 미만,여,2017-07,119,155,3655320
제주도,서귀포시,도심,소매,제주도민,20 미만,남,2017-07,47,53,1176940
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,2017-07,728,1028,84325680
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,2017-07,811,1036,87250240
제주도,서귀포시,도심,소매,내국인관광객,50대,여,2017-07,1524,1995,118504620
제주도,서귀포시,도심,소매,내국인관광객,50대,남,2017-07,1935,2675,139375220
제주도,서귀포시,도심,소매,내국인관광객,40대,여,2017-07,2228,2899,114224740
제주도,서귀포시,도심,소매,내국인관광객,40대,남,2017-07,2791,3867,150878388
제주도,서귀포시,도심,소매,내국인관광객,30대,여,2017-07,3232,4198,126837610
제주도,서귀포시,도심,소매,내국인관광객,30대,남,2017-07,3246,4345,119976865
제주도,서귀포시,도심,소매,내국인관광객,20대,여,2017-07,3812,4979,98562420
제주도,서귀포시,도심,소매,내국인관광객,20대,남,2017-07,2285,2983,59992910
제주도,서귀포시,도심,소매,내국인관광객,20 미만,여,2017-07,75,93,1585800
제주도,서귀포시,도심,소매,내국인관광객,20 미만,남,2017-07,42,46,677600
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,여,2017-07,156,196,6721840
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,남,2017-07,426,616,34068414
제주도,서귀포시,도심,문화/레져,제주도민,50대,여,2017-07,522,645,23221820
제주도,서귀포시,도심,문화/레져,제주도민,50대,남,2017-07,1027,1367,93278370
제주도,서귀포시,도심,문화/레져,제주도민,40대,여,2017-07,1130,1487,47841090
제주도,서귀포시,도심,문화/레져,제주도민,40대,남,2017-07,1273,1678,75213060
제주도,서귀포시,도심,문화/레져,제주도민,30대,여,2017-07,811,1059,30590382
제주도,서귀포시,도심,문화/레져,제주도민,30대,남,2017-07,651,898,24736766
제주도,서귀포시,도심,문화/레져,제주도민,20대,여,2017-07,556,671,13178540
제주도,서귀포시,도심,문화/레져,제주도민,20대,남,2017-07,483,630,13633298
제주도,서귀포시,도심,문화/레져,제주도민,20 미만,여,2017-07,91,109,1494400
제주도,서귀포시,도심,문화/레져,제주도민,20 미만,남,2017-07,62,76,1218800
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,여,2017-07,165,197,9263320
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,남,2017-07,369,477,37084512
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,여,2017-07,413,488,22771520
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,남,2017-07,920,1134,77399060
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,여,2017-07,835,1019,42102170
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,남,2017-07,1327,1594,74754610
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,여,2017-07,915,1088,33582700
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,남,2017-07,1016,1189,39964800
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,여,2017-07,768,839,22041070
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,남,2017-07,888,1036,28313739
제주도,서귀포시,도심,문화/레져,내국인관광객,20 미만,남,2017-07,11,15,159100
제주도,서귀포시,도심,기타,제주도민,60대이상,여,2017-07,1714,3306,169020200
제주도,서귀포시,도심,기타,제주도민,60대이상,남,2017-07,2976,5699,304906503
제주도,서귀포시,도심,기타,제주도민,50대,여,2017-07,2728,5180,261912560
제주도,서귀포시,도심,기타,제주도민,50대,남,2017-07,3665,6896,383817121
제주도,서귀포시,도심,기타,제주도민,40대,여,2017-07,3412,6697,372874060
제주도,서귀포시,도심,기타,제주도민,40대,남,2017-07,4250,8316,450637546
제주도,서귀포시,도심,기타,제주도민,30대,여,2017-07,3403,6826,462812696
제주도,서귀포시,도심,기타,제주도민,30대,남,2017-07,2652,4819,235261090
제주도,서귀포시,도심,기타,제주도민,20대,여,2017-07,1168,1917,92253450
제주도,서귀포시,도심,기타,제주도민,20대,남,2017-07,939,1467,43079520
제주도,서귀포시,도심,기타,제주도민,20 미만,여,2017-07,72,89,1953200
제주도,서귀포시,도심,기타,제주도민,20 미만,남,2017-07,54,76,1360000
제주도,서귀포시,도심,기타,내국인관광객,60대이상,여,2017-07,403,709,26526480
제주도,서귀포시,도심,기타,내국인관광객,60대이상,남,2017-07,751,1264,55790350
제주도,서귀포시,도심,기타,내국인관광객,50대,여,2017-07,833,1273,45338890
제주도,서귀포시,도심,기타,내국인관광객,50대,남,2017-07,1490,2457,92597810
제주도,서귀포시,도심,기타,내국인관광객,40대,여,2017-07,1279,1930,81368540
제주도,서귀포시,도심,기타,내국인관광객,40대,남,2017-07,2087,3240,109890780
제주도,서귀포시,도심,기타,내국인관광객,30대,여,2017-07,1840,2653,84843570
제주도,서귀포시,도심,기타,내국인관광객,30대,남,2017-07,1955,2690,71091365
제주도,서귀포시,도심,기타,내국인관광객,20대,여,2017-07,1564,1931,45286190
제주도,서귀포시,도심,기타,내국인관광객,20대,남,2017-07,1115,1412,30726110
제주도,서귀포시,도심,기타,내국인관광객,20 미만,여,2017-07,13,14,291000
제주도,서귀포시,도심,기타,내국인관광객,20 미만,남,2017-07,16,20,210300
제주도,서귀포시,도심,교통,제주도민,60대이상,여,2017-07,855,1303,56503283
제주도,서귀포시,도심,교통,제주도민,60대이상,남,2017-07,3100,5419,214608286
제주도,서귀포시,도심,교통,제주도민,50대,여,2017-07,1814,2884,136465120
제주도,서귀포시,도심,교통,제주도민,50대,남,2017-07,3052,5429,277717483
제주도,서귀포시,도심,교통,제주도민,40대,여,2017-07,1960,3176,149075777
제주도,서귀포시,도심,교통,제주도민,40대,남,2017-07,3223,5628,311894681
제주도,서귀포시,도심,교통,제주도민,30대,여,2017-07,1380,2015,91026876
제주도,서귀포시,도심,교통,제주도민,30대,남,2017-07,2096,3315,150174800
제주도,서귀포시,도심,교통,제주도민,20대,여,2017-07,449,637,21929100
제주도,서귀포시,도심,교통,제주도민,20대,남,2017-07,673,1023,36137348
제주도,서귀포시,도심,교통,내국인관광객,60대이상,여,2017-07,304,358,17269334
제주도,서귀포시,도심,교통,내국인관광객,60대이상,남,2017-07,673,866,42339231
제주도,서귀포시,도심,교통,내국인관광객,50대,여,2017-07,713,797,36173264
제주도,서귀포시,도심,교통,내국인관광객,50대,남,2017-07,1538,1868,85849010
제주도,서귀포시,도심,교통,내국인관광객,40대,여,2017-07,1096,1266,51909874
제주도,서귀포시,도심,교통,내국인관광객,40대,남,2017-07,2456,2863,119111805
제주도,서귀포시,도심,교통,내국인관광객,30대,여,2017-07,1532,1711,57846449
제주도,서귀포시,도심,교통,내국인관광객,30대,남,2017-07,2521,2892,107369931
제주도,서귀포시,도심,교통,내국인관광객,20대,여,2017-07,1142,1202,36632353
제주도,서귀포시,도심,교통,내국인관광객,20대,남,2017-07,1366,1471,45687413
제주도,제주시,읍면,유흥,제주도민,60대이상,여,2017-06,6,13,1540000
제주도,제주시,읍면,유흥,제주도민,60대이상,남,2017-06,85,165,23657000
제주도,제주시,읍면,유흥,제주도민,50대,여,2017-06,40,57,5608000
제주도,제주시,읍면,유흥,제주도민,50대,남,2017-06,211,386,60616400
제주도,제주시,읍면,유흥,제주도민,40대,여,2017-06,71,89,6928300
제주도,제주시,읍면,유흥,제주도민,40대,남,2017-06,239,393,72586500
제주도,제주시,읍면,유흥,제주도민,30대,여,2017-06,41,48,1956008
제주도,제주시,읍면,유흥,제주도민,30대,남,2017-06,125,184,22553000
제주도,제주시,읍면,유흥,제주도민,20대,여,2017-06,36,47,3143500
제주도,제주시,읍면,유흥,제주도민,20대,남,2017-06,48,87,8745500
제주도,제주시,읍면,유흥,내국인관광객,60대이상,여,2017-06,6,7,1460000
제주도,제주시,읍면,유흥,내국인관광객,60대이상,남,2017-06,32,43,4970500
제주도,제주시,읍면,유흥,내국인관광객,50대,여,2017-06,40,47,4028500
제주도,제주시,읍면,유흥,내국인관광객,50대,남,2017-06,107,171,24728600
제주도,제주시,읍면,유흥,내국인관광객,40대,여,2017-06,79,97,4449400
제주도,제주시,읍면,유흥,내국인관광객,40대,남,2017-06,133,186,20828400
제주도,제주시,읍면,유흥,내국인관광객,30대,여,2017-06,136,165,5848720
제주도,제주시,읍면,유흥,내국인관광객,30대,남,2017-06,167,203,13440300
제주도,제주시,읍면,유흥,내국인관광객,20대,여,2017-06,132,144,3193065
제주도,제주시,읍면,유흥,내국인관광객,20대,남,2017-06,107,124,5789100
제주도,제주시,읍면,식음료,제주도민,60대이상,여,2017-06,1113,1902,68382020
제주도,제주시,읍면,식음료,제주도민,60대이상,남,2017-06,2557,5282,214376480
제주도,제주시,읍면,식음료,제주도민,50대,여,2017-06,2672,4766,156285004
제주도,제주시,읍면,식음료,제주도민,50대,남,2017-06,4474,9832,348712939
제주도,제주시,읍면,식음료,제주도민,40대,여,2017-06,3616,7434,208124214
제주도,제주시,읍면,식음료,제주도민,40대,남,2017-06,5168,11190,356415148
제주도,제주시,읍면,식음료,제주도민,30대,여,2017-06,3440,6546,157024060
제주도,제주시,읍면,식음료,제주도민,30대,남,2017-06,4089,8103,208571671
제주도,제주시,읍면,식음료,제주도민,20대,여,2017-06,2374,3705,72683070
제주도,제주시,읍면,식음료,제주도민,20대,남,2017-06,1891,3259,70491550
제주도,제주시,읍면,식음료,제주도민,20 미만,여,2017-06,82,135,2117900
제주도,제주시,읍면,식음료,제주도민,20 미만,남,2017-06,81,142,2319310
제주도,제주시,읍면,식음료,내국인관광객,60대이상,여,2017-06,1975,2995,116012967
제주도,제주시,읍면,식음료,내국인관광객,60대이상,남,2017-06,3167,4933,198651060
제주도,제주시,읍면,식음료,내국인관광객,50대,여,2017-06,5003,7321,241814299
제주도,제주시,읍면,식음료,내국인관광객,50대,남,2017-06,6368,10149,369740170
제주도,제주시,읍면,식음료,내국인관광객,40대,여,2017-06,7453,11565,373376653
제주도,제주시,읍면,식음료,내국인관광객,40대,남,2017-06,9945,16118,548154214
제주도,제주시,읍면,식음료,내국인관광객,30대,여,2017-06,15919,25450,656335427
제주도,제주시,읍면,식음료,내국인관광객,30대,남,2017-06,15258,23869,648286543
제주도,제주시,읍면,식음료,내국인관광객,20대,여,2017-06,16096,25322,527520780
제주도,제주시,읍면,식음료,내국인관광객,20대,남,2017-06,8516,12556,274232058
제주도,제주시,읍면,식음료,내국인관광객,20 미만,여,2017-06,131,175,3070420
제주도,제주시,읍면,식음료,내국인관광객,20 미만,남,2017-06,151,202,3658100
제주도,제주시,읍면,숙박,제주도민,60대이상,여,2017-06,24,27,1813400
제주도,제주시,읍면,숙박,제주도민,60대이상,남,2017-06,54,88,3764400
제주도,제주시,읍면,숙박,제주도민,50대,여,2017-06,38,51,3816120
제주도,제주시,읍면,숙박,제주도민,50대,남,2017-06,112,151,13770750
제주도,제주시,읍면,숙박,제주도민,40대,여,2017-06,92,140,7499690
제주도,제주시,읍면,숙박,제주도민,40대,남,2017-06,159,245,12432120
제주도,제주시,읍면,숙박,제주도민,30대,여,2017-06,109,145,5292120
제주도,제주시,읍면,숙박,제주도민,30대,남,2017-06,164,225,8465860
제주도,제주시,읍면,숙박,제주도민,20대,여,2017-06,80,102,3751330
제주도,제주시,읍면,숙박,제주도민,20대,남,2017-06,118,165,5899750
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,2017-06,156,241,21337750
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,2017-06,258,371,36860010
제주도,제주시,읍면,숙박,내국인관광객,50대,여,2017-06,296,392,36786080
제주도,제주시,읍면,숙박,내국인관광객,50대,남,2017-06,540,747,70457798
제주도,제주시,읍면,숙박,내국인관광객,40대,여,2017-06,598,826,77634925
제주도,제주시,읍면,숙박,내국인관광객,40대,남,2017-06,943,1305,116606043
제주도,제주시,읍면,숙박,내국인관광객,30대,여,2017-06,1010,1361,100761412
제주도,제주시,읍면,숙박,내국인관광객,30대,남,2017-06,1024,1391,98072967
제주도,제주시,읍면,숙박,내국인관광객,20대,여,2017-06,543,634,37166350
제주도,제주시,읍면,숙박,내국인관광객,20대,남,2017-06,386,448,26917257
제주도,제주시,읍면,숙박,내국인관광객,20 미만,남,2017-06,10,14,104950
제주도,제주시,읍면,쇼핑,제주도민,60대이상,여,2017-06,1366,4338,156065653
제주도,제주시,읍면,쇼핑,제주도민,60대이상,남,2017-06,2616,8842,275682334
제주도,제주시,읍면,쇼핑,제주도민,50대,여,2017-06,2774,9498,270401705
제주도,제주시,읍면,쇼핑,제주도민,50대,남,2017-06,4746,16410,361525616
제주도,제주시,읍면,쇼핑,제주도민,40대,여,2017-06,3884,14325,319690763
제주도,제주시,읍면,쇼핑,제주도민,40대,남,2017-06,6722,23193,400747827
제주도,제주시,읍면,쇼핑,제주도민,30대,여,2017-06,3174,9907,176541630
제주도,제주시,읍면,쇼핑,제주도민,30대,남,2017-06,5486,18023,244353550
제주도,제주시,읍면,쇼핑,제주도민,20대,여,2017-06,2026,5910,56641900
제주도,제주시,읍면,쇼핑,제주도민,20대,남,2017-06,2803,9353,80099910
제주도,제주시,읍면,쇼핑,제주도민,20 미만,여,2017-06,127,428,2342610
제주도,제주시,읍면,쇼핑,제주도민,20 미만,남,2017-06,150,645,2708830
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,여,2017-06,1180,2516,61734390
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,남,2017-06,1844,4076,82855890
제주도,제주시,읍면,쇼핑,내국인관광객,50대,여,2017-06,2383,4619,99838390
제주도,제주시,읍면,쇼핑,내국인관광객,50대,남,2017-06,4212,10020,165284840
제주도,제주시,읍면,쇼핑,내국인관광객,40대,여,2017-06,3981,7587,132811330
제주도,제주시,읍면,쇼핑,내국인관광객,40대,남,2017-06,7340,16875,259631320
제주도,제주시,읍면,쇼핑,내국인관광객,30대,여,2017-06,7575,13198,195608400
제주도,제주시,읍면,쇼핑,내국인관광객,30대,남,2017-06,9550,18792,252353050
제주도,제주시,읍면,쇼핑,내국인관광객,20대,여,2017-06,6892,11548,118172597
제주도,제주시,읍면,쇼핑,내국인관광객,20대,남,2017-06,5989,11697,112360146
제주도,제주시,읍면,쇼핑,내국인관광객,20 미만,여,2017-06,104,239,1833650
제주도,제주시,읍면,쇼핑,내국인관광객,20 미만,남,2017-06,197,358,2614580
제주도,제주시,읍면,소매,제주도민,60대이상,여,2017-06,312,445,33894118
제주도,제주시,읍면,소매,제주도민,60대이상,남,2017-06,574,804,53317180
제주도,제주시,읍면,소매,제주도민,50대,여,2017-06,677,970,69264020
제주도,제주시,읍면,소매,제주도민,50대,남,2017-06,991,1482,75105247
제주도,제주시,읍면,소매,제주도민,40대,여,2017-06,789,1125,62586916
제주도,제주시,읍면,소매,제주도민,40대,남,2017-06,1091,1628,71304142
제주도,제주시,읍면,소매,제주도민,30대,여,2017-06,618,935,34439394
제주도,제주시,읍면,소매,제주도민,30대,남,2017-06,746,1125,29469920
제주도,제주시,읍면,소매,제주도민,20대,여,2017-06,311,451,8484740
제주도,제주시,읍면,소매,제주도민,20대,남,2017-06,318,469,14063320
제주도,제주시,읍면,소매,제주도민,20 미만,여,2017-06,11,13,89900
제주도,제주시,읍면,소매,제주도민,20 미만,남,2017-06,5,6,59590
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,2017-06,615,754,47177852
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,2017-06,728,906,63163670
제주도,제주시,읍면,소매,내국인관광객,50대,여,2017-06,1071,1291,55060980
제주도,제주시,읍면,소매,내국인관광객,50대,남,2017-06,1266,1561,76745850
제주도,제주시,읍면,소매,내국인관광객,40대,여,2017-06,1292,1630,58144856
제주도,제주시,읍면,소매,내국인관광객,40대,남,2017-06,1551,2033,72654651
제주도,제주시,읍면,소매,내국인관광객,30대,여,2017-06,1781,2121,65080370
제주도,제주시,읍면,소매,내국인관광객,30대,남,2017-06,1801,2206,67545994
제주도,제주시,읍면,소매,내국인관광객,20대,여,2017-06,2007,2352,61741342
제주도,제주시,읍면,소매,내국인관광객,20대,남,2017-06,1155,1354,38183480
제주도,제주시,읍면,소매,내국인관광객,20 미만,여,2017-06,176,259,2875800
제주도,제주시,읍면,소매,내국인관광객,20 미만,남,2017-06,238,381,2786800
제주도,제주시,읍면,문화/레져,제주도민,60대이상,여,2017-06,128,199,13811490
제주도,제주시,읍면,문화/레져,제주도민,60대이상,남,2017-06,500,762,59514670
제주도,제주시,읍면,문화/레져,제주도민,50대,여,2017-06,396,479,43736440
제주도,제주시,읍면,문화/레져,제주도민,50대,남,2017-06,1148,1548,160637965
제주도,제주시,읍면,문화/레져,제주도민,40대,여,2017-06,520,746,59809220
제주도,제주시,읍면,문화/레져,제주도민,40대,남,2017-06,1180,1628,141127794
제주도,제주시,읍면,문화/레져,제주도민,30대,여,2017-06,423,575,29938680
제주도,제주시,읍면,문화/레져,제주도민,30대,남,2017-06,492,666,34372410
제주도,제주시,읍면,문화/레져,제주도민,20대,여,2017-06,218,288,4322150
제주도,제주시,읍면,문화/레져,제주도민,20대,남,2017-06,199,382,5510220
제주도,제주시,읍면,문화/레져,제주도민,20 미만,여,2017-06,12,17,104000
제주도,제주시,읍면,문화/레져,제주도민,20 미만,남,2017-06,18,51,303250
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,2017-06,538,708,48016140
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,2017-06,1205,1751,207078938
제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,2017-06,1390,1792,107319300
제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,2017-06,2185,2804,290116060
제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,2017-06,2074,2762,94032736
제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,2017-06,2970,3993,208275921
제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,2017-06,2627,3523,76589570
제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,2017-06,2534,3366,80414690
제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,2017-06,1597,1934,40251760
제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,2017-06,1027,1234,26470250
제주도,제주시,읍면,문화/레져,내국인관광객,20 미만,여,2017-06,67,82,595200
제주도,제주시,읍면,문화/레져,내국인관광객,20 미만,남,2017-06,70,79,436000
제주도,제주시,읍면,기타,제주도민,60대이상,여,2017-06,495,1013,65586694
제주도,제주시,읍면,기타,제주도민,60대이상,남,2017-06,1311,3028,298855170
제주도,제주시,읍면,기타,제주도민,50대,여,2017-06,791,1587,114445774
제주도,제주시,읍면,기타,제주도민,50대,남,2017-06,1522,3364,288226464
제주도,제주시,읍면,기타,제주도민,40대,여,2017-06,1024,2021,186703355
제주도,제주시,읍면,기타,제주도민,40대,남,2017-06,1549,3177,335776246
제주도,제주시,읍면,기타,제주도민,30대,여,2017-06,944,1838,238230129
제주도,제주시,읍면,기타,제주도민,30대,남,2017-06,859,1699,149036846
제주도,제주시,읍면,기타,제주도민,20대,여,2017-06,373,593,44038855
제주도,제주시,읍면,기타,제주도민,20대,남,2017-06,330,553,22093340
제주도,제주시,읍면,기타,제주도민,20 미만,여,2017-06,10,17,78500
제주도,제주시,읍면,기타,제주도민,20 미만,남,2017-06,18,37,268400
